,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_min_impurity_decrease,param_max_depth,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
78,0.0010006427764892578,2.5942746179076085e-06,0.0,0.0,gini,0.002857142857142857,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.002857142857142857}",0.79375,0.7875,0.79375,0.775,0.78125,0.78625,0.0072886898685566,52,0.815625,0.8296875,0.8296875,0.83125,0.8453125,0.8303125000000001,0.009406198089557751
79,0.0007987499237060546,0.00039937662356344475,0.0001990795135498047,0.0003981590270996094,gini,0.0029591836734693877,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0029591836734693877}",0.8,0.79375,0.79375,0.775,0.78125,0.7887500000000001,0.009185586535436913,45,0.8125,0.821875,0.8296875,0.83125,0.8453125,0.828125,0.010870329456828812
80,0.001004505157470703,0.0006420427458545287,0.0001995563507080078,0.0003991127014160156,gini,0.0030612244897959186,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0030612244897959186}",0.8,0.79375,0.78125,0.775,0.78125,0.78625,0.00918558653543692,52,0.8125,0.821875,0.825,0.83125,0.8453125,0.8271875,0.010897247358851694
81,0.0007917404174804688,0.00039615570838783204,0.00019941329956054687,0.00039882659912109374,gini,0.003163265306122449,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.003163265306122449}",0.79375,0.79375,0.78125,0.775,0.7875,0.78625,0.0072886898685566,52,0.809375,0.821875,0.81875,0.83125,0.8265625,0.8215625,0.0074214638043987235
82,0.0007976055145263672,0.00074599608462516,0.0003991127014160156,0.0004888112574243273,gini,0.0032653061224489797,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0032653061224489797}",0.79375,0.79375,0.78125,0.79375,0.7875,0.7899999999999999,0.004999999999999983,42,0.803125,0.821875,0.81875,0.8171875,0.8265625,0.8174999999999999,0.007868548945008862
83,0.0007982254028320312,0.00039911409717347657,0.00019931793212890625,0.0003986358642578125,gini,0.0033673469387755102,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0033673469387755102}",0.79375,0.80625,0.78125,0.79375,0.7875,0.7925,0.008291561975888507,36,0.803125,0.8171875,0.81875,0.8046875,0.8265625,0.8140625,0.00889390591922356
84,0.0007985591888427735,0.0003992812280558278,0.0005979537963867188,0.0004882325626850664,gini,0.0034693877551020408,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0034693877551020408}",0.79375,0.80625,0.78125,0.79375,0.7875,0.7925,0.008291561975888507,36,0.803125,0.8171875,0.81875,0.8046875,0.8265625,0.8140625,0.00889390591922356
85,0.0009996891021728516,1.3402432749324032e-06,0.0,0.0,gini,0.0035714285714285718,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0035714285714285718}",0.79375,0.80625,0.78125,0.79375,0.7875,0.7925,0.008291561975888507,36,0.803125,0.8171875,0.81875,0.8046875,0.8265625,0.8140625,0.00889390591922356
86,0.00119476318359375,0.0003901488913261421,0.00019631385803222656,0.0003926277160644531,gini,0.0036734693877551023,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0036734693877551023}",0.79375,0.80625,0.78125,0.79375,0.7875,0.7925,0.008291561975888507,36,0.803125,0.8171875,0.81875,0.8046875,0.8265625,0.8140625,0.00889390591922356
87,0.000997638702392578,6.503191803448608e-07,0.0,0.0,gini,0.003775510204081633,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.003775510204081633}",0.79375,0.80625,0.78125,0.79375,0.7875,0.7925,0.008291561975888507,36,0.803125,0.8171875,0.81875,0.8046875,0.8265625,0.8140625,0.00889390591922356
88,0.0011981010437011718,0.0003982676968782783,0.0,0.0,gini,0.0038775510204081634,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0038775510204081634}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.8078125,0.81875,0.8046875,0.8265625,0.8121875,0.009024705673871022
89,0.0009988784790039063,2.6617595170884824e-06,0.0,0.0,gini,0.003979591836734694,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.003979591836734694}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.8078125,0.81875,0.8046875,0.8265625,0.8121875,0.009024705673871022
90,0.0009982585906982422,1.6310340286719389e-06,0.0,0.0,gini,0.004081632653061225,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004081632653061225}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.8078125,0.81875,0.8046875,0.8265625,0.8121875,0.009024705673871022
91,0.0009926319122314452,0.0006222742745677203,0.0001995563507080078,0.0003991127014160156,gini,0.004183673469387755,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004183673469387755}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.8078125,0.81875,0.8046875,0.8125,0.809375,0.005676844413932792
92,0.0007983684539794922,0.0003991852914205546,0.0003989696502685547,0.0004886360388238481,gini,0.004285714285714286,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004285714285714286}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.8078125,0.81875,0.8046875,0.8125,0.809375,0.005676844413932792
93,0.0009963035583496094,2.1845908137104702e-05,0.0,0.0,gini,0.004387755102040817,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004387755102040817}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.80625,0.815625,0.8046875,0.8125,0.8084374999999999,0.004800716092417896
94,0.0007967948913574219,0.0003989706219505969,0.00038537979125976565,0.0004719919228833591,gini,0.004489795918367347,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004489795918367347}",0.79375,0.81875,0.78125,0.79375,0.7875,0.795,0.01274754878398196,19,0.803125,0.80625,0.815625,0.8046875,0.8125,0.8084374999999999,0.004800716092417896
95,0.0007979393005371094,0.00039896966451610907,0.00019941329956054687,0.0003988265991210938,gini,0.004591836734693878,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004591836734693878}",0.8,0.81875,0.78125,0.79375,0.7875,0.7962499999999999,0.012869537676233752,15,0.796875,0.80625,0.815625,0.8046875,0.8125,0.8071875000000001,0.006525191568069104
96,0.0006037235260009765,0.0004930842164260053,0.0004050731658935547,0.0004961629830771969,gini,0.004693877551020408,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004693877551020408}",0.8,0.81875,0.78125,0.79375,0.7875,0.7962499999999999,0.012869537676233752,15,0.796875,0.80625,0.815625,0.8046875,0.8125,0.8071875000000001,0.006525191568069104
97,0.000997447967529297,1.9768681756880236e-05,0.0,0.0,gini,0.004795918367346939,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004795918367346939}",0.8,0.81875,0.78125,0.79375,0.79375,0.7975,0.01224744871391589,7,0.796875,0.80625,0.815625,0.8046875,0.809375,0.8065625000000001,0.006123724356957954
98,0.0007984638214111328,0.00039923331672486934,0.00019927024841308593,0.00039854049682617185,gini,0.004897959183673469,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.004897959183673469}",0.8,0.81875,0.78125,0.79375,0.79375,0.7975,0.01224744871391589,7,0.796875,0.80625,0.815625,0.8046875,0.809375,0.8065625000000001,0.006123724356957954
99,0.0007977962493896484,0.00039890258139161906,0.0003983020782470703,0.0004878184334239993,gini,0.005,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.005}",0.8,0.81875,0.78125,0.79375,0.79375,0.7975,0.01224744871391589,7,0.796875,0.80625,0.815625,0.8046875,0.8046875,0.805625,0.005978477021784075
100,0.0005907058715820312,0.00048249574571947217,0.0003996372222900391,0.0004894536906783155,,,2,,{'max_depth': 2},0.79375,0.8,0.8,0.79375,0.79375,0.79625,0.003061862178479016,10,0.803125,0.796875,0.796875,0.8046875,0.8046875,0.8012499999999999,0.0036174490321219436
101,0.0007977485656738281,0.00039887432558979505,0.0001995563507080078,0.0003991127014160156,,,3,,{'max_depth': 3},0.8,0.80625,0.78125,0.79375,0.7875,0.7937500000000001,0.00883883476483186,34,0.8125,0.8078125,0.8171875,0.80625,0.815625,0.811875,0.004261931780308063
102,0.0010028839111328124,1.1062827601661073e-05,0.0,0.0,,,4,,{'max_depth': 4},0.7875,0.79375,0.78125,0.78125,0.7875,0.78625,0.004677071733467411,52,0.821875,0.825,0.8296875,0.8328125,0.8359375,0.8290625,0.005096720759468773
103,0.0011978626251220703,0.00039862423975664356,0.00019989013671875,0.0003997802734375,,,5,,{'max_depth': 5},0.75625,0.8,0.7875,0.775,0.775,0.7787499999999999,0.014577379737113264,66,0.8375,0.8390625,0.846875,0.85,0.8546875,0.8456250000000001,0.006510208329999889
104,0.0009898662567138672,1.4759939477829113e-05,0.00039882659912109374,0.0004884608318481088,,,6,,{'max_depth': 6},0.775,0.8,0.75625,0.75,0.78125,0.7725000000000001,0.017940875118009174,71,0.84375,0.8515625,0.85625,0.8609375,0.8625,0.8550000000000001,0.0068036065803366505
105,0.0014030933380126953,0.0004958274890799386,0.00019898414611816407,0.00039796829223632814,,,7,,{'max_depth': 7},0.75625,0.775,0.79375,0.75625,0.775,0.77125,0.014031215200402278,72,0.8546875,0.8625,0.875,0.878125,0.8765625,0.8693750000000001,0.009196211855976341
106,0.0013953208923339843,0.00048785786415115814,0.0004001140594482422,0.000490037694480031,,,8,,{'max_depth': 8},0.75,0.775,0.775,0.75,0.775,0.7649999999999999,0.012247448713915901,76,0.8609375,0.8796875,0.896875,0.8984375,0.884375,0.8840625000000001,0.013600034466868083
107,0.0015894412994384766,0.00048305446009714703,0.00039825439453125,0.000487760609909582,,,9,,{'max_depth': 9},0.7125,0.76875,0.78125,0.725,0.7625,0.75,0.026516504294495532,84,0.875,0.903125,0.91875,0.9125,0.9015625,0.9021874999999999,0.01497393568838866
108,0.0019954681396484376,1.2669878249727652e-06,0.0,0.0,,,,2,{'min_samples_split': 2},0.60625,0.65,0.69375,0.675,0.675,0.6599999999999999,0.03025929609227553,120,1.0,1.0,1.0,1.0,1.0,1.0,0.0
109,0.0017904281616210938,0.00039682228442848496,0.00039887428283691406,0.0004885192380524391,,,,4,{'min_samples_split': 4},0.6875,0.6625,0.7125,0.675,0.6875,0.6849999999999999,0.01658312395177701,105,0.9578125,0.9609375,0.9578125,0.9671875,0.9625,0.96125,0.0034798527267687752
110,0.0017945289611816407,0.0003974223717533174,0.00039839744567871094,0.00048793593318216516,,,,6,{'min_samples_split': 6},0.7,0.675,0.7125,0.68125,0.6875,0.6912499999999999,0.013462912017836247,104,0.9421875,0.9390625,0.925,0.940625,0.9296875,0.9353125,0.0067459478577883945
111,0.0017961025238037109,0.00040071513823132336,0.00019993782043457032,0.00039987564086914064,,,,8,{'min_samples_split': 8},0.69375,0.69375,0.70625,0.7125,0.68125,0.6975,0.010897247358851692,101,0.91875,0.9171875,0.909375,0.9109375,0.925,0.91625,0.005642334401646193
112,0.0016028881072998047,0.0004913445167422699,0.00039811134338378905,0.00048758497177908895,,,,10,{'min_samples_split': 10},0.7125,0.69375,0.70625,0.725,0.6875,0.705,0.01334634781503914,99,0.890625,0.9015625,0.8921875,0.9078125,0.9125,0.9009375000000001,0.008535312677342283
113,0.001588916778564453,0.0004836303946211781,0.0003993988037109375,0.0004891617294495371,,,,12,{'min_samples_split': 12},0.725,0.7,0.7,0.725,0.69375,0.70875,0.013462912017836266,96,0.8828125,0.890625,0.8875,0.896875,0.8984375,0.8912500000000001,0.005812836011793211
114,0.0018023014068603515,0.000401893723152894,0.00019903182983398436,0.0003980636596679687,,,,14,{'min_samples_split': 14},0.7375,0.70625,0.73125,0.70625,0.7,0.7162499999999999,0.015103807466993215,95,0.865625,0.8859375,0.8703125,0.8734375,0.89375,0.8778125000000001,0.010430199542674167
115,0.0017971515655517579,0.00039825924737027144,0.00019893646240234374,0.0003978729248046875,,,,16,{'min_samples_split': 16},0.71875,0.75625,0.725,0.70625,0.70625,0.7224999999999999,0.01837117307087381,93,0.865625,0.878125,0.865625,0.8734375,0.8890625,0.874375,0.008761153605547621
116,0.0015945911407470703,0.0004892432526294129,0.00019936561584472657,0.00039873123168945315,,,,18,{'min_samples_split': 18},0.725,0.78125,0.725,0.7125,0.7125,0.73125,0.02561737691489899,91,0.86875,0.85625,0.865625,0.8671875,0.88125,0.8678125,0.00800390529679107
117,0.0013956069946289063,0.0004898636711394256,0.00039992332458496096,0.0004898047428578048,,,,20,{'min_samples_split': 20},0.7375,0.775,0.74375,0.71875,0.71875,0.73875,0.020691181696558567,88,0.8625,0.85,0.8546875,0.8625,0.8734375,0.860625,0.00799169490784026
118,0.0017870426177978515,0.00039498081757286213,0.0003990650177001953,0.000488754933044677,,,,22,{'min_samples_split': 22},0.73125,0.78125,0.73125,0.75,0.71875,0.7424999999999999,0.021794494717703377,87,0.859375,0.8421875,0.8515625,0.8390625,0.8625,0.8509375,0.009196211855976355
119,0.0015956401824951173,0.0004885387300577005,0.0003989219665527344,0.0004885776558898482,,,,24,{'min_samples_split': 24},0.75,0.78125,0.73125,0.74375,0.71875,0.745,0.021065374432940903,86,0.84375,0.8421875,0.853125,0.8375,0.8625,0.8478125000000001,0.008926785535678577
120,0.001592397689819336,0.00048593906056382415,0.00039844512939453126,0.000487993652053697,,,,26,{'min_samples_split': 26},0.75,0.78125,0.73125,0.75,0.74375,0.75125,0.01648863244784116,82,0.84375,0.840625,0.85,0.8375,0.846875,0.84375,0.004419417382415922
121,0.001993560791015625,0.000629778145238202,0.0001998424530029297,0.0003996849060058594,,,,28,{'min_samples_split': 28},0.76875,0.78125,0.7625,0.75,0.7375,0.76,0.015103807466993205,78,0.840625,0.8390625,0.8390625,0.8375,0.84375,0.8399999999999999,0.0021194781197266307
